category,price,description,rating,num_ratings_reviews,discount,mrp,details,is_fassured,timestamp
Mobile,"₹67,900","Samsung Galaxy Note 9 (Lavender Purple, 128 GB)",4.6,"1,826 Ratings & 242 Reviews",7% off,"₹73,600",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.26 cm (6.4 inch) Quad HD+ Display12MP + 12MP | 8MP Front Camera4000 mAh Lithium-ion BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:41:22.984198
Mobile,₹599,I Kall K18 New,3.8,"3,519 Ratings & 398 Reviews",0,0,32 MB RAM | 64 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery15 Month  Manufacturer Warranty,1,2019-08-14 22:41:22.985233
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:41:22.986231
Mobile,"₹8,490","Samsung Galaxy J4 Plus (Blue, 32 GB)",4.3,"4,085 Ratings & 353 Reviews",5% off,"₹9,000",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB15.24 cm (6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3300 mAh Lithium-ion BatteryQualcomm Snapdragon SD425 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:41:22.987230
Mobile,₹545,Mymax M15,3.2,235 Ratings & 41 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days,0,2019-08-14 22:41:22.989227
Mobile,"₹7,599","Samsung Galaxy A3 (Midnight Black, 16 GB)",4,"1,735 Ratings & 220 Reviews",0,0,1 GB RAM | 16 GB ROM | Expandable Upto 64 GB11.43 cm (4.5 inch) quarter HD Display8MP Rear Camera | 5MP Front Camera1900 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:41:31.898404
Mobile,₹749,Micromax X1i Pop,3.9,"4,574 Ratings & 448 Reviews",31% off,"₹1,099",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera800 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories ,1,2019-08-14 22:41:31.900364
Mobile,₹899,Karbonn K334 Shine,3.5,15 Ratings & 0 Reviews,35% off,"₹1,390",1 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1800 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:41:31.901361
Mobile,₹699,GreenBerry 3310,3.1,7 Ratings & 0 Reviews,53% off,"₹1,499",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) NA Display2MP Rear Camera | 0MP Front Camera1000 mAh Battery6 Months,0,2019-08-14 22:41:31.903355
Mobile,₹735,Karbonn K19 Rock,3.6,323 Ratings & 34 Reviews,26% off,₹999,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera1750 mAh Battery1 Year,0,2019-08-14 22:41:31.905350
Mobile,"₹1,579",Mymax M42 Combo of Three Mobiles,3.4,5 Ratings & 0 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days Replacement Warranty,0,2019-08-14 22:41:31.907345
Mobile,"₹1,579",Mymax M42 Combo of Three Mobiles,3.4,5 Ratings & 0 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days Replacement Warranty,0,2019-08-14 22:41:31.909339
Mobile,₹999,Niamia Cad V,3.9,8 Ratings & 0 Reviews,41% off,"₹1,699",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh Battery10 DAYS REPLACEMENT WARRANTY,0,2019-08-14 22:41:31.912331
Mobile,"₹1,579",Mymax M42 Combo of Three Mobiles,3.4,5 Ratings & 0 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days Replacement Warranty,0,2019-08-14 22:41:31.914326
Mobile,"₹1,579",Mymax M42 Combo of Three Mobiles,3.4,5 Ratings & 0 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days Replacement Warranty,0,2019-08-14 22:41:31.916321
Mobile,"₹1,579",Mymax M42 Combo of Three Mobiles,3.4,5 Ratings & 0 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days Replacement Warranty,0,2019-08-14 22:41:31.917318
Mobile,"₹6,999","Spice Dream Uno Mi-498H (Black, 4 GB)",4.1,"3,125 Ratings & 414 Reviews",0,0,1 GB RAM | 4 GB ROM | Expandable Upto 32 GB11.43 cm (4.5 inch) FWVGA Display5MP Rear Camera | 2MP Front Camera1700 mAh Li-Polymer BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:41:31.919313
Mobile,"₹68,900","Samsung Galaxy S9 Plus (Midnight Black, 128 GB)",4.7,"3,102 Ratings & 558 Reviews",0,0,6 GB RAM | 128 GB ROM | Expandable Upto 400 GB15.75 cm (6.2 inch) Quad HD+ Display12MP + 12MP | 8MP Front Camera3500 mAh BatteryExynos 9810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:41:31.922305
Mobile,"₹3,399",Nokia 3310 DS,3.7,"19,824 Ratings & 2,500 Reviews",5% off,"₹3,599",16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:41:31.924299
Mobile,"₹17,499","Honor 8X (Black, 128 GB)",4.4,"3,170 Ratings & 337 Reviews",20% off,"₹21,990",6 GB RAM | 128 GB ROM |16.51 cm (6.5 inch) Display20MP + 2MP | 16MP Front Camera3750 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries and 3 months for Data/USB cable from the date of purchase,0,2019-08-14 22:41:31.926294
Mobile,₹537,Mymax M13,3.6,127 Ratings & 21 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera850 mAh Battery10 Days,0,2019-08-14 22:41:31.928289
Mobile,₹545,Mymax M13,3.6,127 Ratings & 21 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera850 mAh Battery10 Days,0,2019-08-14 22:41:31.930283
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:41:31.931280
Mobile,"₹8,090","Samsung Galaxy J2 Ace (Silver, 8 GB)",4.1,"1,162 Ratings & 212 Reviews",0,0,1.5 GB RAM | 8 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera | 5MP Front Camera2600 mAh Battery1 Year for Mobile & 6 Months Accessories Warranty,1,2019-08-14 22:41:31.934272
Mobile,"₹1,090",MU M-5700,3.9,9 Ratings & 4 Reviews,0,0,64 MB RAM | 32 MB ROM |6.1 cm (2.4 inch) Display1.3MP Rear Camera2000 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:41:31.936267
Mobile,₹545,Mymax M25,3.4,19 Ratings & 4 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days Replacement Warranty,0,2019-08-14 22:41:31.938262
Mobile,"₹9,999","Asus Zenfone 3 (Gold, 32 GB)",4.3,"5,186 Ratings & 1,375 Reviews",54% off,"₹21,999",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB13.21 cm (5.2 inch) Full HD Display16MP Rear Camera | 8MP Front Camera2650 mAh BatteryQualcomm Snapdragon 625 64-bit Octa Core 2.0GHz Processor,1,2019-08-14 22:41:31.940257
Mobile,"₹8,090","Samsung Galaxy J2 Ace (Black, 8 GB)",4.1,"1,162 Ratings & 212 Reviews",0,0,1.5 GB RAM | 8 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera | 5MP Front Camera2600 mAh Battery1 Year for Mobile & 6 Months Accessories Warranty,1,2019-08-14 22:41:31.942251
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:41:31.944246
Mobile,"₹16,490","Samsung Galaxy A5 (Pearl White, 16 GB)",4.1,"1,915 Ratings & 368 Reviews",0,0,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera2300 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:41:40.518094
Mobile,"₹13,490","Samsung Galaxy On8 (Black, 16 GB)",4.2,"82,420 Ratings & 17,236 Reviews",0,0,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 5MP Front Camera3300 mAh Li-Ion BatteryExynos 7580 Octa Core 1.6GHz ProcessorBrand Warranty of 1 Year,1,2019-08-14 22:41:40.519092
Mobile,"₹3,629",Samsung Metro 360,4.1,925 Ratings & 77 Reviews,0,0,64 MB RAM | 100 MB ROM |6.1 cm (2.4 inch) QVGA Display3MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,1,2019-08-14 22:41:40.521086
Mobile,₹699,GreenBerry 3310,3.1,7 Ratings & 0 Reviews,53% off,"₹1,499",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) NA Display2MP Rear Camera | 0MP Front Camera1000 mAh Battery6 Months,0,2019-08-14 22:41:40.522084
Mobile,₹790,Gfive Z8,3.6,373 Ratings & 80 Reviews,20% off,₹999,Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera2200 mAh Battery1 Year Manufacturer warranty.,0,2019-08-14 22:41:40.523081
Mobile,₹499,Skyonn F-20,3.2,18 Ratings & 2 Reviews,0,0,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) VGA Display0.5MP Rear Camera1200 mAh Battery12 Months Warranty,0,2019-08-14 22:41:40.524078
Mobile,"₹1,560",Samsung Guru E1207T,4.1,"1,481 Ratings & 171 Reviews",0,0,3.86 cm (1.52 inch) NA Display800 mAh Battery1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:41:40.526073
Mobile,"₹1,200",Lava C180,1.6,5 Ratings & 0 Reviews,0,0,4.32 cm (1.7 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:41:40.527070
Mobile,"₹3,990","Samsung Z1 (White, 4 GB)",3.5,"2,952 Ratings & 281 Reviews",0,0,768 MB RAM | 4 GB ROM | Expandable Upto 64 GB10.16 cm (4 inch) WVGA Display3.1MP Rear Camera | 0.3MP Front Camera1500 mAh Li-Ion BatteryBrand Warranty of 1 Year,1,2019-08-14 22:41:40.528068
Mobile,₹999,Niamia Cad V,3.9,8 Ratings & 0 Reviews,41% off,"₹1,699",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh Battery10 DAYS REPLACEMENT WARRANTY,0,2019-08-14 22:41:40.529065
Mobile,"₹6,999","Asus Zenfone 3_Max (Grey, 32 GB)",3.9,"13,803 Ratings & 2,080 Reviews",50% off,"₹13,999",3 GB RAM | 32 GB ROM | Expandable Upto 32 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera | 5MP Front Camera4100 mAh BatteryMediaTek 64-bit Quad Core 1.25GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:41:40.531060
Mobile,₹599,MTR MT310,3.7,188 Ratings & 18 Reviews,4% off,₹625,64 MB RAM | 64 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty,0,2019-08-14 22:41:40.532057
Mobile,"₹8,990","Samsung Galaxy On Max (Gold, 32 GB)",4.3,"1,20,436 Ratings & 21,450 Reviews",46% off,"₹16,900","4 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) Full HD Display13MP Rear Camera | 13MP Front Camera3300 mAh BatteryMediaTek MTK6757V/WL 2.39GHz, 1.69GHz, Octa Core ProcessorBrand Warranty of 1 Year",1,2019-08-14 22:41:40.533054
Mobile,"₹3,399",Nokia 3310 DS,3.7,"19,824 Ratings & 2,500 Reviews",5% off,"₹3,599",16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:41:40.535049
Mobile,₹950,Nokia 105,4.2,"13,809 Ratings & 1,400 Reviews",0,0,4 MB RAM | 4 MB ROM |4.57 cm (1.8 inch) Display800 mAh Battery12 Months,0,2019-08-14 22:41:40.536046
Mobile,₹789,Mafe Pulse,3.8,4 Ratings & 0 Reviews,0,0,32 KB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera800 mAh Battery1 Year manufacturing warranty,1,2019-08-14 22:41:40.537044
Mobile,₹725,Reach Power 230,3.3,39 Ratings & 6 Reviews,6% off,₹775,1 MB RAM | 16 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) QVGA Display0.3MP Rear Camera2300 mAh Battery1 Year Warranty,0,2019-08-14 22:41:40.538041
Mobile,"₹1,084",I Kall K3310 Combo Of Two Mobile,3.7,"5,271 Ratings & 587 Reviews",0,0,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery15 Month  Manufacturer Warranty,0,2019-08-14 22:41:40.539038
Mobile,"₹1,250",Lemon 299,2.7,3 Ratings & 2 Reviews,0,0,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) HVGA Display1MP Rear Camera1800 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:41:40.541033
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:41:40.542030
Mobile,₹710,Micromax X412,3.9,981 Ratings & 105 Reviews,0,0,"32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera800 mAh Battery1 Year Warranty from the Manufacturer, 6 Months Warranty of Battery",0,2019-08-14 22:41:40.543028
Mobile,"₹1,999",Mymax M42 Combo of Four Mobiles,0,0,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days Replacement Warranty,0,2019-08-14 22:41:40.544025
Mobile,"₹1,999",Mymax M42 Combo of Four Mobiles,0,0,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days Replacement Warranty,0,2019-08-14 22:41:40.545022
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:41:40.546020
Mobile,"₹1,599",Lemon B563,0,0,0,0,56 MB RAM | 128 MB ROM | Expandable Upto 16 GB6.1 cm (2.4 inch) HVGA Display0.03MP Rear Camera1800 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:41:48.815429
Mobile,"₹39,990","Google Pixel XL (Quite Black, 32 GB)",4.5,"1,272 Ratings & 281 Reviews",0,0,4 GB RAM | 32 GB ROM |13.97 cm (5.5 inch) Quad HD Display12.3MP Rear Camera | 8MP Front Camera3450 mAh BatteryQualcomm Snapdragon 821 64-bit ProcessorBrand Warranty of 1 Year,1,2019-08-14 22:41:48.817387
Mobile,₹899,Micromax X380,3.8,39 Ratings & 9 Reviews,40% off,"₹1,499",32 MB RAM | 32 MB ROM |4.5 cm (1.77 inch) Display0.3MP Rear Camera2500 mAh Battery12 Month Warranty,0,2019-08-14 22:41:48.818424
Mobile,"₹5,999","Redmi 1S (Metal Gray, 8 GB)",4.3,"78,087 Ratings & 11,758 Reviews",0,0,1 GB RAM | 8 GB ROM | Expandable Upto 64 GB11.94 cm (4.7 inch) HD Display8MP Rear Camera | 1.6MP Front Camera2000 mAh BatteryMSM8228 Processor1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:41:48.819420
Mobile,"₹3,976","Nipda Tornado (Gold, 16 GB)",2.9,20 Ratings & 6 Reviews,0,0,1 GB RAM | 16 GB ROM | Expandable Upto 64 GB13.97 cm (5.5 inch) HD Display8MP Rear Camera | 8MP Front Camera2800 mAh BatteryDomestic Warranty,0,2019-08-14 22:41:48.820417
Mobile,₹699,GreenBerry 3310,3.1,7 Ratings & 0 Reviews,53% off,"₹1,499",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) NA Display2MP Rear Camera | 0MP Front Camera1000 mAh Battery6 Months,0,2019-08-14 22:41:48.822375
Mobile,₹799,Rage Bold_2408,4,22 Ratings & 5 Reviews,0,0,32 MB RAM | 32 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera2400 mAh Battery1 Year Manufacture Warranty,0,2019-08-14 22:41:48.823406
Mobile,₹879,Edge E5,3.2,12 Ratings & 5 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera2500 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:41:48.824406
Mobile,₹879,Edge E5,3.2,12 Ratings & 5 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.3MP Rear Camera2500 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:41:48.825403
Mobile,₹999,Niamia Cad V,3.9,8 Ratings & 0 Reviews,41% off,"₹1,699",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh Battery10 DAYS REPLACEMENT WARRANTY,0,2019-08-14 22:41:48.827404
Mobile,"₹14,490","Samsung Galaxy A5 (Black, 16 GB)",4.1,"1,915 Ratings & 368 Reviews",0,0,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display13MP Rear Camera | 5MP Front Camera2900 mAh Li-Ion BatteryExynos Exynos Octa Core 1.6GHz Processor1 Year for Mobile & 6 Months Accessories Warranty,1,2019-08-14 22:41:48.828394
Mobile,"₹8,999","Panasonic Eluga X1 (Grey, 64 GB)",4.2,576 Ratings & 80 Reviews,63% off,"₹24,990",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.7 cm (6.18 inch) FHD+ Display16MP + 5MP | 16MP Front Camera3000 mAh Li-ion Polymer BatteryP60 (MT6771) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,1,2019-08-14 22:41:48.829395
Mobile,₹545,Mymax M-3310,3.5,359 Ratings & 69 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera850 mAh Battery10 Days,0,2019-08-14 22:41:48.830391
Mobile,₹700,Lemon Lemo 104,4.2,9 Ratings & 1 Reviews,0,0,"1 MB RAM | 20 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) QVGA Display0.3MP Rear Camera1000 mAh Battery1 Year Warranty for Mobile and 6 Month for Charger, Battery and Earphone",0,2019-08-14 22:41:48.832384
Mobile,"₹8,999","Meizu M6T (Black, 32 GB)",4.4,5 Ratings & 0 Reviews,0,0,3 GB RAM | 32 GB ROM |14.48 cm (5.7 inch) Full HD Display13MP + 2MP | 8MP Front Camera3300 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,1,2019-08-14 22:41:48.833382
Mobile,"₹3,399",Nokia 3310 DS,3.7,"19,824 Ratings & 2,500 Reviews",5% off,"₹3,599",16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:41:48.834379
Mobile,"₹1,299",SICT GC999 GSM+CDMA (ALL SIM WORKING),2.9,150 Ratings & 22 Reviews,0,0,32 MB RAM | 32 MB ROM |6.1 cm (2.4 inch) Display1.3MP Rear Camera1400 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:41:48.835377
Mobile,₹929,Kechaoda K66 Plus,4,"8,636 Ratings & 906 Reviews",7% off,₹999,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera400 mAh Battery1 Year Manufacturer Warranty,1,2019-08-14 22:41:48.837373
Mobile,"₹15,999","Samsung Galaxy S4 (Deep Black, 16 GB)",3.9,"6,919 Ratings & 1,325 Reviews",0,0,2 GB RAM | 16 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera | 2MP Front Camera2600 mAh Li-Ion Battery1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:41:48.838368
Mobile,₹699,GreenBerry Play,0,0,22% off,₹899,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display2MP Rear Camera1000 mAh Battery1 Year,0,2019-08-14 22:41:48.839365
Mobile,₹840,Karbonn K107,3.4,307 Ratings & 45 Reviews,0,0,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.08MP Rear Camera800 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:41:48.840363
Mobile,"₹1,069",Mymax M8250 Combo of Two Mobiles,3.5,8 Ratings & 0 Reviews,0,0,32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display1.3MP Rear Camera1000 mAh Battery10 Days Replacement Warranty,0,2019-08-14 22:41:48.841360
Mobile,₹929,Micromax X773,3.8,140 Ratings & 19 Reviews,16% off,"₹1,109",25 MB RAM | 25 MB ROM |6.1 cm (2.4 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Warranty,0,2019-08-14 22:41:48.843361
Mobile,"₹39,999","Samsung Galaxy Note 4 (Blossom Pink, 32 GB)",4.1,"4,176 Ratings & 925 Reviews",0,0,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) Quad HD Display16MP Rear Camera | 3.7MP Front Camera3220 mAh Battery1 Year for Mobile & 6 Months for Accessories,1,2019-08-14 22:41:48.844351
Mobile,"₹6,110","Asus Zenfone Go (3rd Gen) (Gold, 16 GB)",3.8,519 Ratings & 59 Reviews,4% off,"₹6,399",2 GB RAM | 16 GB ROM |13.97 cm (5.5 inch) HD Display13MP Rear Camera | 5MP Front Camera3000 mAh BatteryQualcomm Snapdradon 410 (MSM8916) ProcessorBrand Warranty of 1 Year,1,2019-08-14 22:41:57.793188
Mobile,₹699,GreenBerry 3310,3.1,7 Ratings & 0 Reviews,53% off,"₹1,499",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) NA Display2MP Rear Camera | 0MP Front Camera1000 mAh Battery6 Months,0,2019-08-14 22:41:57.795188
Mobile,₹990,Chilli B39,2.8,6 Ratings & 0 Reviews,20% off,"₹1,249",64 MB RAM | 64 MB ROM |6.1 cm (2.4 inch) Display1.3MP Rear Camera1700 mAh Battery1 Year Manufacturer Warranty,0,2019-08-14 22:41:57.796184
Mobile,"₹19,999","Infinix Zero 5 Pro (Bronze Gold Black, 128 GB)",4.2,"3,092 Ratings & 910 Reviews",0,0,6 GB RAM | 128 GB ROM | Expandable Upto 128 GB15.19 cm (5.98 inch) Full HD Display12MP + 13MP | 16MP Front Camera4350 mAh BatteryMediatek Helio P25 MT6757 Octa Core 2.6 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:41:57.797142
Mobile,"₹8,490","Samsung Galaxy J3 Pro (Black, 16 GB)",4.2,"1,41,745 Ratings & 18,575 Reviews",0,0,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 5MP Front Camera2600 mAh BatterySpreadtrum Quad Core 1.5GHz ProcessorBrand Warranty of 1 Year,1,2019-08-14 22:41:57.799173
Mobile,₹999,Niamia Cad V,3.9,8 Ratings & 0 Reviews,41% off,"₹1,699",32 MB RAM | 32 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera1000 mAh Battery10 DAYS REPLACEMENT WARRANTY,0,2019-08-14 22:41:57.800169
Mobile,₹799,Intex i10,4.2,13 Ratings & 2 Reviews,27% off,"₹1,099",20 MB RAM | 20 MB ROM |4.57 cm (1.8 inch) Display0.08MP Rear Camera800 mAh Battery1 Year Manufacturing Warranty for Mobile and 6 Months Battery Warranty,1,2019-08-14 22:41:57.801165
Mobile,"₹5,999","Panasonic Eluga A3 (Grey, 16 GB)",3.8,"8,713 Ratings & 1,583 Reviews",47% off,"₹11,490",3 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera | 8MP Front Camera4000 mAh Li-ion Polymer BatteryMediaTek MTK6737 Quad Core 1.25 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:41:57.802168
Mobile,"₹70,000","Google Pixel 2 (Clearly White, 128 GB)",4.5,"8,142 Ratings & 1,371 Reviews",0,0,4 GB RAM | 128 GB ROM |12.7 cm (5 inch) Full HD Display12.2MP Rear Camera | 8MP Front Camera2700 mAh BatteryQualcomm Snapdragon 835 64-bit Octa Core ProcessorBrand Warranty of 2 Years,1,2019-08-14 22:41:57.804162
Mobile,"₹70,000","Google Pixel 2 (Just Black, 128 GB)",4.5,"8,142 Ratings & 1,371 Reviews",0,0,4 GB RAM | 128 GB ROM |12.7 cm (5 inch) Full HD Display12.2MP Rear Camera | 8MP Front Camera2700 mAh BatteryQualcomm Snapdragon 835 64-bit Octa Core ProcessorBrand Warranty of 2 Years,1,2019-08-14 22:41:57.805120
Mobile,"₹4,999","SSKY Y666 (Black & Gold, 16 GB)",0,0,0,0,2 GB RAM | 16 GB ROM |15.24 cm (6 inch) Display8MP Rear Camera3500 mAh Battery1 Year SSKY India Warranty,0,2019-08-14 22:41:57.806153
Mobile,"₹3,399",Nokia 3310 DS,3.7,"19,824 Ratings & 2,500 Reviews",5% off,"₹3,599",16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) QVGA Display2MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,0,2019-08-14 22:41:57.808115
Mobile,"₹68,900","Samsung Galaxy S9 Plus (Coral Blue, 128 GB)",4.7,"3,102 Ratings & 558 Reviews",0,0,6 GB RAM | 128 GB ROM | Expandable Upto 400 GB15.75 cm (6.2 inch) Quad HD+ Display12MP + 12MP | 8MP Front Camera3500 mAh BatteryExynos 9810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,1,2019-08-14 22:41:57.809145
